dataset,run,depth,method,search_strategy,score_profile,candidate_count,candidate_pruned_count,branch_and_bound_fallback_count,nodes_using_greedy_selection,nodes_using_selective_lookahead,branch_and_bound_activation_count,branch_and_bound_avoided_count,cache_activation_count,estimated_work_saved,search_time,path_certified,path_violation_count
"horn_simple__noise_00",0,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002936152,true,0
"horn_simple__noise_00",0,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001123752,true,0
"horn_simple__noise_00",1,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000123126,true,0
"horn_simple__noise_00",1,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00024667,true,0
"horn_simple__noise_00",1,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000258116,true,0
"horn_simple__noise_00",1,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002953407,true,0
"horn_simple__noise_00",1,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001064506,true,0
"horn_simple__noise_00",2,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000125507,true,0
"horn_simple__noise_00",2,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00024624,true,0
"horn_simple__noise_00",2,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000241777,true,0
"horn_simple__noise_00",2,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002899935,true,0
"horn_simple__noise_00",2,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001077073,true,0
"horn_simple__noise_00",3,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000121062,true,0
"horn_simple__noise_00",3,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000244467,true,0
"horn_simple__noise_00",3,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000244644,true,0
"horn_simple__noise_00",3,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002886377,true,0
"horn_simple__noise_00",3,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001078646,true,0
"horn_simple__noise_00",4,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000123338,true,0
"horn_simple__noise_00",4,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00024371,true,0
"horn_simple__noise_00",4,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000248925,true,0
"horn_simple__noise_00",4,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00288755,true,0
"horn_simple__noise_00",4,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001065539,true,0
"horn_simple__noise_05",0,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000386945,true,0
"horn_simple__noise_05",0,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000940076,true,0
"horn_simple__noise_05",0,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000984247,true,0
"horn_simple__noise_05",0,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.02109221,true,0
"horn_simple__noise_05",0,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002558844,true,0
"horn_simple__noise_05",1,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000366927,true,0
"horn_simple__noise_05",1,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.0010572,true,0
"horn_simple__noise_05",1,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001091181,true,0
"horn_simple__noise_05",1,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.022345471,true,0
"horn_simple__noise_05",1,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002538858,true,0
"horn_simple__noise_05",2,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000372415,true,0
"horn_simple__noise_05",2,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000946521,true,0
"horn_simple__noise_05",2,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000985401,true,0
"horn_simple__noise_05",2,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.017817145,true,0
"horn_simple__noise_05",2,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002491069,true,0
"horn_simple__noise_05",3,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000352776,true,0
"horn_simple__noise_05",3,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001081659,true,0
"horn_simple__noise_05",3,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00115122,true,0
"horn_simple__noise_05",3,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.021597308,true,0
"horn_simple__noise_05",3,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002543481,true,0
"horn_simple__noise_05",4,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000370327,true,0
"horn_simple__noise_05",4,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00095639,true,0
"horn_simple__noise_05",4,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001030566,true,0
"horn_simple__noise_05",4,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.019663612,true,0
"horn_simple__noise_05",4,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002495791,true,0
"horn_simple__noise_10",0,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000401143,true,0
"horn_simple__noise_10",0,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00115619,true,0
"horn_simple__noise_10",0,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001291417,true,0
"horn_simple__noise_10",0,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.026513951,true,0
"horn_simple__noise_10",0,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002618907,true,0
"horn_simple__noise_10",1,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000430657,true,0
"horn_simple__noise_10",1,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001201817,true,0
"horn_simple__noise_10",1,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001197375,true,0
"horn_simple__noise_10",1,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.027951126,true,0
"horn_simple__noise_10",1,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002512538,true,0
"horn_simple__noise_10",2,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000399186,true,0
"horn_simple__noise_10",2,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001177057,true,0
"horn_simple__noise_10",2,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000993582,true,0
"horn_simple__noise_10",2,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.022179212,true,0
"horn_simple__noise_10",2,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002600994,true,0
"horn_simple__noise_10",3,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000417747,true,0
"horn_simple__noise_10",3,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001201092,true,0
"horn_simple__noise_10",3,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001109048,true,0
"horn_simple__noise_10",3,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.025256776,true,0
"horn_simple__noise_10",3,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002508999,true,0
"horn_simple__noise_10",4,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000407117,true,0
"horn_simple__noise_10",4,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001041429,true,0
"horn_simple__noise_10",4,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001130614,true,0
"horn_simple__noise_10",4,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.022451832,true,0
"horn_simple__noise_10",4,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002583399,true,0
"square_form_i__noise_00",0,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000232954,true,0
"square_form_i__noise_00",0,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000512447,true,0
"square_form_i__noise_00",0,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000396487,true,0
"square_form_i__noise_00",0,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.003021589,true,0
"square_form_i__noise_00",0,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001598688,true,0
"square_form_i__noise_00",1,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000223321,true,0
"square_form_i__noise_00",1,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000545484,true,0
"square_form_i__noise_00",1,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000416341,true,0
"square_form_i__noise_00",1,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.003051057,true,0
"square_form_i__noise_00",1,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001549567,true,0
"square_form_i__noise_00",2,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000220754,true,0
"square_form_i__noise_00",2,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000624704,true,0
"square_form_i__noise_00",2,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000440878,true,0
"square_form_i__noise_00",2,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002985849,true,0
"square_form_i__noise_00",2,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00162693,true,0
"square_form_i__noise_00",3,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000230371,true,0
"square_form_i__noise_00",3,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000612639,true,0
"square_form_i__noise_00",3,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000433863,true,0
"square_form_i__noise_00",3,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002963309,true,0
"square_form_i__noise_00",3,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001701964,true,0
"square_form_i__noise_00",4,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000226288,true,0
"square_form_i__noise_00",4,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000559405,true,0
"square_form_i__noise_00",4,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000469382,true,0
"square_form_i__noise_00",4,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.003097352,true,0
"square_form_i__noise_00",4,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001550343,true,0
"square_form_i__noise_05",0,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000402733,true,0
"square_form_i__noise_05",0,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001132685,true,0
"square_form_i__noise_05",0,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001107808,true,0
"square_form_i__noise_05",0,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.022799094,true,0
"square_form_i__noise_05",0,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002556183,true,0
"square_form_i__noise_05",1,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000384494,true,0
"square_form_i__noise_05",1,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001067651,true,0
"square_form_i__noise_05",1,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001003064,true,0
"square_form_i__noise_05",1,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.021404937,true,0
"square_form_i__noise_05",1,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002325843,true,0
"square_form_i__noise_05",2,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000394083,true,0
"square_form_i__noise_05",2,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001015107,true,0
"square_form_i__noise_05",2,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001083808,true,0
"square_form_i__noise_05",2,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.020982457,true,0
"square_form_i__noise_05",2,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002584419,true,0
"square_form_i__noise_05",3,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000464839,true,0
"square_form_i__noise_05",3,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001089952,true,0
"square_form_i__noise_05",3,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001129071,true,0
"square_form_i__noise_05",3,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.028171974,true,0
"square_form_i__noise_05",3,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002519018,true,0
"square_form_i__noise_05",4,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000411055,true,0
"square_form_i__noise_05",4,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001081038,true,0
"square_form_i__noise_05",4,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001130054,true,0
"square_form_i__noise_05",4,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.024548486,true,0
"square_form_i__noise_05",4,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002673134,true,0
"square_form_i__noise_10",0,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000457559,true,0
"square_form_i__noise_10",0,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001119035,true,0
"square_form_i__noise_10",0,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001206537,true,0
"square_form_i__noise_10",0,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.026488866,true,0
"square_form_i__noise_10",0,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002322654,true,0
"square_form_i__noise_10",1,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000418525,true,0
"square_form_i__noise_10",1,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001089911,true,0
"square_form_i__noise_10",1,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001153386,true,0
"square_form_i__noise_10",1,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.030351508,true,0
"square_form_i__noise_10",1,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002441646,true,0
"square_form_i__noise_10",2,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000409407,true,0
"square_form_i__noise_10",2,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001016734,true,0
"square_form_i__noise_10",2,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001215217,true,0
"square_form_i__noise_10",2,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.022031626,true,0
"square_form_i__noise_10",2,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002431034,true,0
"square_form_i__noise_10",3,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000609055,true,0
"square_form_i__noise_10",3,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001146329,true,0
"square_form_i__noise_10",3,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001471827,true,0
"square_form_i__noise_10",3,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.027962588,true,0
"square_form_i__noise_10",3,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002374036,true,0
"square_form_i__noise_10",4,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000413349,true,0
"square_form_i__noise_10",4,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001066758,true,0
"square_form_i__noise_10",4,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001143085,true,0
"square_form_i__noise_10",4,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.025180508,true,0
"square_form_i__noise_10",4,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002494251,true,0
"square_form_ii__noise_00",0,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000226674,true,0
"square_form_ii__noise_00",0,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000517953,true,0
"square_form_ii__noise_00",0,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000505508,true,0
"square_form_ii__noise_00",0,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00473522,true,0
"square_form_ii__noise_00",0,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001718597,true,0
"square_form_ii__noise_00",1,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000202957,true,0
"square_form_ii__noise_00",1,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000553211,true,0
"square_form_ii__noise_00",1,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000466204,true,0
"square_form_ii__noise_00",1,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005152882,true,0
"square_form_ii__noise_00",1,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001765148,true,0
"square_form_ii__noise_00",2,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000210617,true,0
"square_form_ii__noise_00",2,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000711858,true,0
"square_form_ii__noise_00",2,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000506931,true,0
"square_form_ii__noise_00",2,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005324265,true,0
"square_form_ii__noise_00",2,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001975929,true,0
"square_form_ii__noise_00",3,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000245085,true,0
"square_form_ii__noise_00",3,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000645698,true,0
"square_form_ii__noise_00",3,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000510401,true,0
"square_form_ii__noise_00",3,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.010585605,true,0
"square_form_ii__noise_00",3,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002161962,true,0
"square_form_ii__noise_00",4,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000247538,true,0
"square_form_ii__noise_00",4,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000627467,true,0
"square_form_ii__noise_00",4,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000537801,true,0
"square_form_ii__noise_00",4,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005832954,true,0
"square_form_ii__noise_00",4,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001969426,true,0
"square_form_ii__noise_05",0,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000485298,true,0
"square_form_ii__noise_05",0,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001127409,true,0
"square_form_ii__noise_05",0,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001167787,true,0
"square_form_ii__noise_05",0,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.022855131,true,0
"square_form_ii__noise_05",0,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002694773,true,0
"square_form_ii__noise_05",1,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.0004182,true,0
"square_form_ii__noise_05",1,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001036065,true,0
"square_form_ii__noise_05",1,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001066681,true,0
"square_form_ii__noise_05",1,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.017471633,true,0
"square_form_ii__noise_05",1,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002416071,true,0
"square_form_ii__noise_05",2,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000370008,true,0
"square_form_ii__noise_05",2,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00085364,true,0
"square_form_ii__noise_05",2,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000943338,true,0
"square_form_ii__noise_05",2,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.018558389,true,0
"square_form_ii__noise_05",2,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002093467,true,0
"square_form_ii__noise_05",3,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000388264,true,0
"square_form_ii__noise_05",3,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00099343,true,0
"square_form_ii__noise_05",3,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001014694,true,0
"square_form_ii__noise_05",3,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.017479124,true,0
"square_form_ii__noise_05",3,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002452931,true,0
"square_form_ii__noise_05",4,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000366668,true,0
"square_form_ii__noise_05",4,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000856932,true,0
"square_form_ii__noise_05",4,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001043898,true,0
"square_form_ii__noise_05",4,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.017758742,true,0
"square_form_ii__noise_05",4,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002132352,true,0
"square_form_ii__noise_10",0,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000417459,true,0
"square_form_ii__noise_10",0,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001116331,true,0
"square_form_ii__noise_10",0,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00115214,true,0
"square_form_ii__noise_10",0,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.020103869,true,0
"square_form_ii__noise_10",0,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002834761,true,0
"square_form_ii__noise_10",1,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000457894,true,0
"square_form_ii__noise_10",1,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001218124,true,0
"square_form_ii__noise_10",1,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001156884,true,0
"square_form_ii__noise_10",1,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.022766763,true,0
"square_form_ii__noise_10",1,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002538068,true,0
"square_form_ii__noise_10",2,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000413299,true,0
"square_form_ii__noise_10",2,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001072225,true,0
"square_form_ii__noise_10",2,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001188785,true,0
"square_form_ii__noise_10",2,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.030386584,true,0
"square_form_ii__noise_10",2,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002512907,true,0
"square_form_ii__noise_10",3,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00042157,true,0
"square_form_ii__noise_10",3,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001142724,true,0
"square_form_ii__noise_10",3,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001172952,true,0
"square_form_ii__noise_10",3,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.026732849,true,0
"square_form_ii__noise_10",3,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002550134,true,0
"square_form_ii__noise_10",4,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000439702,true,0
"square_form_ii__noise_10",4,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001142701,true,0
"square_form_ii__noise_10",4,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001075684,true,0
"square_form_ii__noise_10",4,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.023422837,true,0
"square_form_ii__noise_10",4,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002461984,true,0
"square_form_iii__noise_00",0,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000241623,true,0
"square_form_iii__noise_00",0,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00038561,true,0
"square_form_iii__noise_00",0,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000543957,true,0
"square_form_iii__noise_00",0,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002991148,true,0
"square_form_iii__noise_00",0,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001632028,true,0
"square_form_iii__noise_00",1,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000230611,true,0
"square_form_iii__noise_00",1,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000367531,true,0
"square_form_iii__noise_00",1,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000515502,true,0
"square_form_iii__noise_00",1,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.003033494,true,0
"square_form_iii__noise_00",1,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001641474,true,0
"square_form_iii__noise_00",2,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000251076,true,0
