dataset,run,depth,method,search_strategy,score_profile,candidate_count,candidate_pruned_count,branch_and_bound_fallback_count,nodes_using_greedy_selection,nodes_using_selective_lookahead,branch_and_bound_activation_count,branch_and_bound_avoided_count,cache_activation_count,estimated_work_saved,search_time,path_certified,path_violation_count
"breast-cancer-un",6,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.004735402,true,0
"breast-cancer-un",6,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00520212,true,0
"breast-cancer-un",6,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005972214,true,0
"breast-cancer-un",6,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.026977623,true,0
"breast-cancer-un",6,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.020604061,true,0
"breast-cancer-un",6,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.015091758,true,0
"breast-cancer-un",6,7,cals,SparseLookahead,SparseCertified,53479,926,0,21,0,20,0,28,1054,9.978465173,true,0
"breast-cancer-un",6,7,cals_compact_explain,SelectiveLookahead,SparseCertified,21643,0,0,14,7,0,17,30,208,2.289703232,true,0
"breast-cancer-un",7,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.003483955,true,0
"breast-cancer-un",7,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.003788706,true,0
"breast-cancer-un",7,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005119332,true,0
"breast-cancer-un",7,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.020181061,true,0
"breast-cancer-un",7,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.015723108,true,0
"breast-cancer-un",7,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.013087666,true,0
"breast-cancer-un",7,5,cals,SparseLookahead,SparseCertified,43408,860,0,22,0,20,0,30,1020,11.55792696,true,0
"breast-cancer-un",7,5,cals_compact_explain,SelectiveLookahead,SparseCertified,11003,0,0,9,9,0,12,27,240,1.734171145,true,0
"breast-cancer-un",7,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.004705928,true,0
"breast-cancer-un",7,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.004994706,true,0
"breast-cancer-un",7,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006224676,true,0
"breast-cancer-un",7,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.023226502,true,0
"breast-cancer-un",7,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.018993328,true,0
"breast-cancer-un",7,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.016420411,true,0
"breast-cancer-un",7,7,cals,SparseLookahead,SparseCertified,43530,898,0,25,0,23,0,36,1106,13.751965041,true,0
"breast-cancer-un",7,7,cals_compact_explain,SelectiveLookahead,SparseCertified,11003,0,0,9,9,0,12,27,240,1.727408669,true,0
"breast-cancer-un",8,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.003324141,true,0
"breast-cancer-un",8,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.003677857,true,0
"breast-cancer-un",8,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.004908805,true,0
"breast-cancer-un",8,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.020500946,true,0
"breast-cancer-un",8,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.01619961,true,0
"breast-cancer-un",8,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.053824288,true,0
"breast-cancer-un",8,5,cals,SparseLookahead,SparseCertified,55888,774,0,20,0,17,0,26,918,7.549644000000001,true,0
"breast-cancer-un",8,5,cals_compact_explain,SelectiveLookahead,SparseCertified,27912,0,0,6,11,0,16,23,112,2.023996587,true,0
"breast-cancer-un",8,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.003930924,true,0
"breast-cancer-un",8,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.004317478,true,0
"breast-cancer-un",8,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005420001,true,0
"breast-cancer-un",8,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.023221184,true,0
"breast-cancer-un",8,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.020293145,true,0
"breast-cancer-un",8,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.062672361,true,0
"breast-cancer-un",8,7,cals,SparseLookahead,SparseCertified,56461,869,0,22,0,19,0,30,1045,9.158722043,true,0
"breast-cancer-un",8,7,cals_compact_explain,SelectiveLookahead,SparseCertified,28425,0,0,8,11,0,18,27,144,2.393636823,true,0
"breast-cancer-un",9,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.003083216,true,0
"breast-cancer-un",9,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.003710524,true,0
"breast-cancer-un",9,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.004979716,true,0
"breast-cancer-un",9,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.026531936,true,0
"breast-cancer-un",9,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.011049844,true,0
"breast-cancer-un",9,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.046295957,true,0
"breast-cancer-un",9,5,cals,SparseLookahead,SparseCertified,35180,782,0,21,0,17,0,28,958,9.730112973999999,true,0
"breast-cancer-un",9,5,cals_compact_explain,SelectiveLookahead,SparseCertified,13779,0,0,7,9,0,11,23,192,1.614358765,true,0
"breast-cancer-un",9,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.004105121,true,0
"breast-cancer-un",9,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005059571,true,0
"breast-cancer-un",9,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00519062,true,0
"breast-cancer-un",9,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.032055014,true,0
"breast-cancer-un",9,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.016617654,true,0
"breast-cancer-un",9,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.057377958,true,0
"breast-cancer-un",9,7,cals,SparseLookahead,SparseCertified,35180,782,0,21,0,17,0,28,958,9.760701295,true,0
"breast-cancer-un",9,7,cals_compact_explain,SelectiveLookahead,SparseCertified,13779,0,0,7,9,0,11,23,192,1.630377705,true,0
"breast-wisconsin",0,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005557179,true,0
"breast-wisconsin",0,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006414967,true,0
"breast-wisconsin",0,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006130982,true,0
"breast-wisconsin",0,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.025226776,true,0
"breast-wisconsin",0,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.014938301,true,0
"breast-wisconsin",0,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.030037175,true,0
"breast-wisconsin",0,5,cals,SparseLookahead,SparseCertified,2724,600,0,24,0,15,0,34,904,7.433192062000001,true,0
"breast-wisconsin",0,5,cals_compact_explain,SelectiveLookahead,SparseCertified,2747,0,0,8,17,0,15,35,320,2.222133321,true,0
"breast-wisconsin",0,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006241075,true,0
"breast-wisconsin",0,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006712502,true,0
"breast-wisconsin",0,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006837021,true,0
"breast-wisconsin",0,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.033604088,true,0
"breast-wisconsin",0,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.017868046,true,0
"breast-wisconsin",0,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.032508642,true,0
"breast-wisconsin",0,7,cals,SparseLookahead,SparseCertified,2724,600,0,24,0,15,0,34,904,7.4733482559999995,true,0
"breast-wisconsin",0,7,cals_compact_explain,SelectiveLookahead,SparseCertified,2747,0,0,8,17,0,15,35,320,2.230167206,true,0
"breast-wisconsin",1,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005362312,true,0
"breast-wisconsin",1,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005740573,true,0
"breast-wisconsin",1,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005827396,true,0
"breast-wisconsin",1,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.022248936,true,0
"breast-wisconsin",1,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.013754219,true,0
"breast-wisconsin",1,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.052889609,true,0
"breast-wisconsin",1,5,cals,SparseLookahead,SparseCertified,3832,715,0,23,0,18,0,32,939,1.056961598,true,0
"breast-wisconsin",1,5,cals_compact_explain,SelectiveLookahead,SparseCertified,1965,0,0,11,7,0,14,27,208,0.38364885,true,0
"breast-wisconsin",1,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006280535,true,0
"breast-wisconsin",1,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006372951,true,0
"breast-wisconsin",1,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006227675,true,0
"breast-wisconsin",1,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.026012853,true,0
"breast-wisconsin",1,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.017128357,true,0
"breast-wisconsin",1,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.054957161,true,0
"breast-wisconsin",1,7,cals,SparseLookahead,SparseCertified,3832,715,0,23,0,18,0,32,939,1.0599243409999999,true,0
"breast-wisconsin",1,7,cals_compact_explain,SelectiveLookahead,SparseCertified,1965,0,0,11,7,0,14,27,208,0.385421077,true,0
"breast-wisconsin",2,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005323142,true,0
"breast-wisconsin",2,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00609675,true,0
"breast-wisconsin",2,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006138757,true,0
"breast-wisconsin",2,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.025550325,true,0
"breast-wisconsin",2,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.012562251,true,0
"breast-wisconsin",2,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.052052587,true,0
"breast-wisconsin",2,5,cals,SparseLookahead,SparseCertified,3455,741,0,24,0,18,0,34,997,7.975124241,true,0
"breast-wisconsin",2,5,cals_compact_explain,SelectiveLookahead,SparseCertified,2171,0,0,11,14,0,14,35,336,1.906436485,true,0
"breast-wisconsin",2,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006570912,true,0
"breast-wisconsin",2,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006990949,true,0
"breast-wisconsin",2,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.007227628,true,0
"breast-wisconsin",2,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.030603857,true,0
"breast-wisconsin",2,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.018241388,true,0
"breast-wisconsin",2,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.066934224,true,0
"breast-wisconsin",2,7,cals,SparseLookahead,SparseCertified,3455,741,0,24,0,18,0,34,997,8.00949608,true,0
"breast-wisconsin",2,7,cals_compact_explain,SelectiveLookahead,SparseCertified,2171,0,0,11,14,0,14,35,336,1.907552481,true,0
"breast-wisconsin",3,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005247011,true,0
"breast-wisconsin",3,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005647008,true,0
"breast-wisconsin",3,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005803504,true,0
"breast-wisconsin",3,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.024569727,true,0
"breast-wisconsin",3,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.015448229,true,0
"breast-wisconsin",3,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.052544411,true,0
"breast-wisconsin",3,5,cals,SparseLookahead,SparseCertified,4127,833,0,22,0,18,0,30,1025,7.695060426,true,0
"breast-wisconsin",3,5,cals_compact_explain,SelectiveLookahead,SparseCertified,3006,0,0,11,11,0,14,30,256,1.8973239189999997,true,0
"breast-wisconsin",3,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006158278,true,0
"breast-wisconsin",3,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006848021,true,0
"breast-wisconsin",3,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006920262,true,0
"breast-wisconsin",3,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.030457123,true,0
"breast-wisconsin",3,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.019631954,true,0
"breast-wisconsin",3,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.060574581,true,0
"breast-wisconsin",3,7,cals,SparseLookahead,SparseCertified,4371,927,0,24,0,20,0,34,1151,9.344295249,true,0
"breast-wisconsin",3,7,cals_compact_explain,SelectiveLookahead,SparseCertified,3272,0,0,14,16,0,17,40,368,2.425082994,true,0
"breast-wisconsin",4,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.004942016,true,0
"breast-wisconsin",4,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006044465,true,0
"breast-wisconsin",4,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005973849,true,0
"breast-wisconsin",4,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.024036722,true,0
"breast-wisconsin",4,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.01543106,true,0
"breast-wisconsin",4,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.049710063,true,0
"breast-wisconsin",4,5,cals,SparseLookahead,SparseCertified,4735,748,0,24,0,18,0,34,1004,10.045160761,true,0
"breast-wisconsin",4,5,cals_compact_explain,SelectiveLookahead,SparseCertified,3757,0,0,13,15,0,18,38,320,2.757301485,true,0
"breast-wisconsin",4,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006422271,true,0
"breast-wisconsin",4,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00685185,true,0
"breast-wisconsin",4,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006897351,true,0
"breast-wisconsin",4,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.029312905,true,0
"breast-wisconsin",4,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.019155157,true,0
"breast-wisconsin",4,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.053321202,true,0
"breast-wisconsin",4,7,cals,SparseLookahead,SparseCertified,4783,764,0,25,0,19,0,36,1036,10.864713024,true,0
"breast-wisconsin",4,7,cals_compact_explain,SelectiveLookahead,SparseCertified,3805,0,0,14,15,0,19,40,336,2.97359102,true,0
"breast-wisconsin",5,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.004745899,true,0
"breast-wisconsin",5,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00523596,true,0
"breast-wisconsin",5,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005324091,true,0
"breast-wisconsin",5,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.019010399,true,0
"breast-wisconsin",5,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.011823682,true,0
"breast-wisconsin",5,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.044981723,true,0
"breast-wisconsin",5,5,cals,SparseLookahead,SparseCertified,5368,690,0,21,0,16,0,28,882,6.313358629,true,0
"breast-wisconsin",5,5,cals_compact_explain,SelectiveLookahead,SparseCertified,3612,0,0,5,14,0,14,26,192,2.0030160439999998,true,0
"breast-wisconsin",5,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005689599,true,0
"breast-wisconsin",5,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005573956,true,0
"breast-wisconsin",5,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005726946,true,0
"breast-wisconsin",5,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.020559469,true,0
"breast-wisconsin",5,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.016422029,true,0
"breast-wisconsin",5,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.053018709,true,0
"breast-wisconsin",5,7,cals,SparseLookahead,SparseCertified,5769,765,0,23,0,18,0,32,989,7.761669702,true,0
"breast-wisconsin",5,7,cals_compact_explain,SelectiveLookahead,SparseCertified,3909,0,0,13,11,0,15,33,288,2.180503419,true,0
"breast-wisconsin",6,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00529565,true,0
"breast-wisconsin",6,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006064772,true,0
"breast-wisconsin",6,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006127993,true,0
"breast-wisconsin",6,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.025643492,true,0
"breast-wisconsin",6,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.013577915,true,0
"breast-wisconsin",6,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.041582353,true,0
"breast-wisconsin",6,5,cals,SparseLookahead,SparseCertified,2663,622,0,23,0,16,0,32,878,7.69147125,true,0
"breast-wisconsin",6,5,cals_compact_explain,SelectiveLookahead,SparseCertified,2249,0,0,9,18,0,12,36,384,1.764771802,true,0
"breast-wisconsin",6,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006854584,true,0
"breast-wisconsin",6,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006547324,true,0
"breast-wisconsin",6,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006637741,true,0
"breast-wisconsin",6,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.028917301,true,0
"breast-wisconsin",6,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.017825065,true,0
"breast-wisconsin",6,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.042126847,true,0
"breast-wisconsin",6,7,cals,SparseLookahead,SparseCertified,2663,622,0,23,0,16,0,32,878,7.626257048,true,0
"breast-wisconsin",6,7,cals_compact_explain,SelectiveLookahead,SparseCertified,2249,0,0,9,18,0,12,36,384,1.8227075059999998,true,0
"breast-wisconsin",7,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.004727707,true,0
"breast-wisconsin",7,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006155252,true,0
"breast-wisconsin",7,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006361692,true,0
"breast-wisconsin",7,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.025881063,true,0
"breast-wisconsin",7,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.013786353,true,0
"breast-wisconsin",7,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.04404145,true,0
"breast-wisconsin",7,5,cals,SparseLookahead,SparseCertified,4074,725,0,29,0,17,0,37,1045,8.917103528,true,0
"breast-wisconsin",7,5,cals_compact_explain,SelectiveLookahead,SparseCertified,2344,0,0,13,10,0,11,31,320,1.5972296289999999,true,0
"breast-wisconsin",7,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005926492,true,0
"breast-wisconsin",7,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006735519,true,0
"breast-wisconsin",7,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006863493,true,0
"breast-wisconsin",7,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.029262303,true,0
"breast-wisconsin",7,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.017630974,true,0
"breast-wisconsin",7,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.046594813,true,0
"breast-wisconsin",7,7,cals,SparseLookahead,SparseCertified,4074,725,0,29,0,17,0,37,1045,8.795801185,true,0
"breast-wisconsin",7,7,cals_compact_explain,SelectiveLookahead,SparseCertified,2344,0,0,13,10,0,11,31,320,1.597557165,true,0
"breast-wisconsin",8,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005661999,true,0
"breast-wisconsin",8,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00597754,true,0
"breast-wisconsin",8,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006164778,true,0
"breast-wisconsin",8,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.024178864,true,0
"breast-wisconsin",8,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.014005432,true,0
"breast-wisconsin",8,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.048267481,true,0
"breast-wisconsin",8,5,cals,SparseLookahead,SparseCertified,3581,870,0,25,0,20,0,36,1126,9.831426828,true,0
"breast-wisconsin",8,5,cals_compact_explain,SelectiveLookahead,SparseCertified,2507,0,0,10,18,0,13,38,400,1.970674882,true,0
"breast-wisconsin",8,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006549124,true,0
"breast-wisconsin",8,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006815051,true,0
"breast-wisconsin",8,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00707449,true,0
"breast-wisconsin",8,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.029730571,true,0
"breast-wisconsin",8,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.020142162,true,0
"breast-wisconsin",8,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.055423009,true,0
"breast-wisconsin",8,7,cals,SparseLookahead,SparseCertified,3581,870,0,25,0,20,0,36,1126,9.821126928,true,0
"breast-wisconsin",8,7,cals_compact_explain,SelectiveLookahead,SparseCertified,2507,0,0,10,18,0,13,38,400,1.961670194,true,0
"breast-wisconsin",9,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005381701,true,0
"breast-wisconsin",9,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005831157,true,0
"breast-wisconsin",9,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005555165,true,0
"breast-wisconsin",9,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.021310491,true,0
"breast-wisconsin",9,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.01396458,true,0
"breast-wisconsin",9,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.033353735,true,0
"breast-wisconsin",9,5,cals,SparseLookahead,SparseCertified,3050,639,0,23,0,17,0,32,879,1.490119505,true,0
"breast-wisconsin",9,5,cals_compact_explain,SelectiveLookahead,SparseCertified,1674,0,0,11,6,0,11,25,224,0.19448751900000003,true,0
"breast-wisconsin",9,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005808967,true,0
"breast-wisconsin",9,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006218422,true,0
"breast-wisconsin",9,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006102524,true,0
"breast-wisconsin",9,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.025248988,true,0
"breast-wisconsin",9,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.016947121,true,0
"breast-wisconsin",9,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.034703979,true,0
"breast-wisconsin",9,7,cals,SparseLookahead,SparseCertified,3050,639,0,23,0,17,0,32,879,1.4866938699999999,true,0
"breast-wisconsin",9,7,cals_compact_explain,SelectiveLookahead,SparseCertified,1674,0,0,11,6,0,11,25,224,0.195043081,true,0
"car-un",0,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001235388,true,0
"car-un",0,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.003331448,true,0
"car-un",0,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.004606428,true,0
"car-un",0,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.061110616,true,0
"car-un",0,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.016155141,true,0
"car-un",0,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.013434769,true,0
"car-un",0,5,cals,SparseLookahead,SparseCertified,27981,861,0,26,0,25,0,38,1069,1.452983184,true,0
"car-un",0,5,cals_compact_explain,SelectiveLookahead,SparseCertified,10917,0,0,16,5,0,19,33,224,0.7467626940000001,true,0
"car-un",0,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00195901,true,0
"car-un",0,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005061593,true,0
"car-un",0,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.007414082,true,0
"car-un",0,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.107206331,true,0
"car-un",0,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.027796879,true,0
"car-un",0,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.016460297,true,0
"car-un",0,7,cals,SparseLookahead,SparseCertified,28541,1082,0,36,0,35,0,58,1438,1.48763394,true,0
"car-un",0,7,cals_compact_explain,SelectiveLookahead,SparseCertified,11396,0,0,27,5,0,30,55,388,0.766670199,true,0
"car-un",1,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001219345,true,0
"car-un",1,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.003092422,true,0
